id,item.id,buyout,unit_price,quantity,time_left,bid,rand,context,pet_species_id
987784612,12836,5999400,,1,VERY_LONG,,,,
987784619,82800,109999200,,1,VERY_LONG,,,,
987784620,21870,219860800,,1,VERY_LONG,175888600,,,
987784622,9917,4920400,,1,VERY_LONG,,,,
987784628,2864,2989800,,1,VERY_LONG,2391800,,,
987784630,82800,79890000,,1,VERY_LONG,,,,
987784632,9917,4920400,,1,VERY_LONG,,,,
987784637,87476,2600000000,,1,VERY_LONG,2080000000,,,
987784640,11288,2989900,,1,VERY_LONG,2960000,,,
987784641,10241,2048700,,1,VERY_LONG,,,,
987784644,82800,549990000,,1,VERY_LONG,,,,
987784653,10072,1508800,,1,VERY_LONG,,,,
987784654,41528,1989900,,1,VERY_LONG,1591900,,,
987784656,138791,9978900,,1,VERY_LONG,9480000,,,
987784658,82800,79890000,,1,VERY_LONG,,,,
987784660,62233,19499600,,1,VERY_LONG,15599700,,,
987784662,6564,1510300,,1,VERY_LONG,,,,
987784664,138791,9978900,,1,VERY_LONG,9480000,,,
987784666,25328,35000000,,1,VERY_LONG,28000000,,,
987784668,82800,79890000,,1,VERY_LONG,,,,
987784672,10075,2401400,,1,VERY_LONG,,,,
987784676,138791,9978900,,1,VERY_LONG,9480000,,,
987784677,3288,15499400,,1,VERY_LONG,12399500,,,
987784684,82800,79890000,,1,VERY_LONG,,,,
987784687,1523,1660598500,,1,VERY_LONG,1328478800,,,
987784689,67275,49266000,,1,VERY_LONG,46802700,,,
987784691,10120,4231900,,1,VERY_LONG,,,,
987784696,82800,218990000,,1,VERY_LONG,,,,
987784698,22249,202539900,,1,VERY_LONG,162031900,,,
987784701,138787,9758500,,1,VERY_LONG,9270600,,,
987784711,56561,181113900,,1,VERY_LONG,144891100,,,
987784712,82800,239990000,,1,VERY_LONG,,,,
987784713,9961,3355500,,1,VERY_LONG,,,,
987784717,203808,571709900,,1,VERY_LONG,565992800,,,
987784725,126989,1989900,,1,VERY_LONG,1591900,,,
987784726,7520,507900,,1,VERY_LONG,,,,
987784730,82800,79890000,,1,VERY_LONG,,,,
987784737,8200,1989800,,1,VERY_LONG,1591800,,,
987784745,82800,159990000,,1,VERY_LONG,,,,
987784748,10177,3210000,,1,VERY_LONG,,,,
987784754,82800,79890000,,1,VERY_LONG,,,,
987784755,12990,19500000,,1,VERY_LONG,,,,
987784762,9941,3261000,,1,VERY_LONG,,,,
987784764,9843,13807900,,1,VERY_LONG,11046300,,,
987784765,82800,79890000,,1,VERY_LONG,,,,
987784778,82800,218990000,,1,VERY_LONG,,,,
987784780,11290,2990000,,1,VERY_LONG,2960100,,,
987784786,82800,99990000,,1,VERY_LONG,,,,
987784787,11289,2989900,,1,VERY_LONG,2960000,,,
987784792,9843,13807900,,1,VERY_LONG,11046300,,,
987784796,200641,36935200,,1,VERY_LONG,36565800,,,
987784797,82800,319990000,,1,VERY_LONG,,,,
987784801,25673,1989900,,1,VERY_LONG,1943200,,,
987784807,82800,218990000,,1,VERY_LONG,,,,
987784817,82800,79890000,,1,VERY_LONG,,,,
987784826,30727,99899900,,1,VERY_LONG,79919900,,,
987784828,82800,79890000,,1,VERY_LONG,,,,
987784837,82800,4170500000,,1,VERY_LONG,,,,
987784851,82800,549990000,,1,VERY_LONG,,,,
987784863,32420,44999500,,1,VERY_LONG,35999600,,,
987784869,82800,79890000,,1,VERY_LONG,,,,
987784881,82800,79890000,,1,VERY_LONG,,,,
987784885,82800,218990000,,1,VERY_LONG,,,,
987784888,38433,2989900,,1,VERY_LONG,2391900,,,
987784913,56495,1989900,,1,VERY_LONG,1591900,,,
987784925,3853,1989900,,1,VERY_LONG,1591900,,,
987784963,9509,159247100,,1,VERY_LONG,127397700,,,
987784988,21869,108969300,,1,VERY_LONG,87175400,,,
987785017,82020,7000000,,1,VERY_LONG,5805800,,,
987785036,47571,1360823200,,1,VERY_LONG,1088658600,,,
987785043,37809,412110700,,1,VERY_LONG,329688600,,,
987785069,4259,22833400,,1,VERY_LONG,18266700,,,
987785083,224636,2492000,,1,LONG,,,,
987785091,224636,2492000,,1,LONG,,,,
987785100,141587,199989600,,1,VERY_LONG,159991700,,,
987785131,177797,79994100,,1,VERY_LONG,63995300,,,
987785167,177797,79994100,,1,VERY_LONG,63995300,,,
987785201,177797,79994100,,1,VERY_LONG,63995300,,,
987785212,47580,237424300,,1,VERY_LONG,189939400,,,
987785241,41392,50003200,,1,VERY_LONG,40002600,,,
987785273,43263,10449800,,1,VERY_LONG,8359800,,,
987785306,41129,23114700,,1,VERY_LONG,18491800,,,
987785336,203803,66820700,,1,VERY_LONG,53456600,,,
987785344,5961,2989700,,1,VERY_LONG,2391800,,,
987785373,38440,2989900,,1,VERY_LONG,2391900,,,
987785414,47590,149995500,,1,VERY_LONG,119996400,,,
987785443,224627,3009600,,1,LONG,,,,
987785448,205038,275000000,,1,VERY_LONG,220000000,,,
987785464,203794,469449300,,1,VERY_LONG,375559400,,,
987785498,21858,97999600,,1,VERY_LONG,78399700,,,
987785546,56512,1989800,,1,VERY_LONG,1932400,,,
987787128,44219,29999900,,1,VERY_LONG,,,,
987787138,44219,29999900,,1,VERY_LONG,,,,
987787405,4411,1329090000,,1,VERY_LONG,,,,
987787415,25174,59739000,,1,VERY_LONG,,,,
987787524,159810,2500000,,1,VERY_LONG,,,,
987787618,2163,15000000,,1,VERY_LONG,,,,
987787741,50451,1499900,,1,VERY_LONG,,,,
987787802,50449,777000,,1,VERY_LONG,,,,
987787831,93533,1990000,,1,LONG,,,,
987787839,169412,117713700,,1,LONG,,,,
987787846,98853,33272200,,1,LONG,,,,
987787856,123917,11697000,,1,LONG,,,,
987787861,78889,2219900,,1,VERY_LONG,,,,
987787865,123917,11697000,,1,LONG,,,,
987787872,123917,11697000,,1,LONG,,,,
987787885,123917,11697000,,1,LONG,,,,
987787893,123917,11697000,,1,LONG,,,,
987787904,123917,11697000,,1,LONG,,,,
987787914,224624,4800000,,1,LONG,,,,
987787925,178948,4882600,,1,LONG,,,,
987787931,151571,347573400,,1,LONG,,,,
987787941,151571,347573400,,1,LONG,,,,
987787951,159480,3456800,,1,LONG,,,,
987787961,159480,3456800,,1,LONG,,,,
987787972,121339,9212100,,1,LONG,,,,
987787981,21940,7759700,,1,LONG,,,,
987787990,98848,15522100,,1,LONG,,,,
987788008,24998,197500,,1,VERY_LONG,,,,
987788015,22388,428273500,,1,LONG,,,,
987788031,141290,13549300,,1,LONG,,,,
987788048,177769,7081400,,1,LONG,,,,
987788055,159217,3315000,,1,LONG,,,,
987788060,217958,147570100,,1,VERY_LONG,,,,
987788067,233530,5229700,,1,LONG,,,,
987788076,8276,11992400,,1,LONG,,,,
987788088,159476,4808200,,1,LONG,,,,
987788099,98857,49976700,,1,LONG,,,,
987788108,159600,4864300,,1,LONG,,,,
987788119,186362,120534700,,1,LONG,,,,
987788129,25002,1175800,,1,VERY_LONG,,,,
987788131,169431,218262800,,1,LONG,,,,
987788139,188020,3198900,,1,LONG,,,,
987788149,176983,71259400,,1,LONG,,,,
987788159,233534,23372500,,1,LONG,,,,
987788164,160132,3633100,,1,LONG,,,,
987788171,98851,19509400,,1,LONG,,,,
987788183,121187,7363300,,1,LONG,,,,
987788189,55395,34521100,,1,LONG,,,,
987788200,159545,2507600,,1,LONG,,,,
987788221,182978,234457500,,1,LONG,,,,
987788228,98858,19986800,,1,LONG,,,,
987788242,154819,42306800,,1,LONG,,,,
987788257,154819,42306800,,1,LONG,,,,
987788269,98856,9907000,,1,LONG,,,,
987788276,121179,64547200,,1,LONG,,,,
987788282,217962,22480100,,1,VERY_LONG,,,,
987788285,190626,3677282200,,1,LONG,,,,
987788293,121180,114585400,,1,LONG,,,,
987788370,116613,12360900,,1,VERY_LONG,,,,
987788449,106726,23109600,,1,VERY_LONG,,,,
987788492,217969,1140100,,1,VERY_LONG,,,,
987788521,106749,13903900,,1,VERY_LONG,,,,
987788591,25015,7500000,,1,VERY_LONG,,,,
987788646,121263,489900,,1,VERY_LONG,,,,
987788697,217959,19900100,,1,VERY_LONG,,,,
987788709,121271,4997800,,1,VERY_LONG,,,,
987788777,25024,302000,,1,VERY_LONG,,,,
987788925,50451,1499900,,1,VERY_LONG,,,,
987788975,50449,777000,,1,VERY_LONG,,,,
987789029,55348,207348900,,1,VERY_LONG,165879100,,,
987789038,55348,207348900,,1,VERY_LONG,165879100,,,
987789049,56518,9998900,,1,VERY_LONG,7999100,,,
987789053,106711,1002700,,1,VERY_LONG,,,,
987789078,36464,55548300,,1,VERY_LONG,44438600,,,
987789102,24800,498900,,1,VERY_LONG,,,,
987789121,36314,448400000,,1,VERY_LONG,358720000,,,
987789132,82955,2989700,,1,VERY_LONG,2391800,,,
987789149,85819,1989900,,1,VERY_LONG,1947200,,,
987789178,90580,411459500,,1,VERY_LONG,329167600,,,
987789182,36148,497000,,1,VERY_LONG,,,,
987789190,76159,1014430000,,1,VERY_LONG,811544000,,,
987789209,37823,37267300,,1,VERY_LONG,29813800,,,
987789220,76160,270019400,,1,VERY_LONG,216015500,,,
987789228,85852,1989900,,1,VERY_LONG,1948600,,,
987789241,94043,142588300,,1,VERY_LONG,114070600,,,
987789275,94043,142588300,,1,VERY_LONG,114070600,,,
987789306,106577,37999900,,1,VERY_LONG,30508300,,,
987789311,87431,400000000,,1,VERY_LONG,320000000,,,
987789349,118819,750000000,,1,VERY_LONG,600000000,,,
987789381,118819,750000000,,1,VERY_LONG,600000000,,,
987789384,36609,3999000,,1,VERY_LONG,,,,
987789408,116699,50000000,,1,VERY_LONG,40000000,,,
987789446,119347,2100000000,,1,VERY_LONG,1680000000,,,
987789466,159537,1625000,,1,VERY_LONG,,,,
987789480,147422,99006900,,1,VERY_LONG,79205500,,,
987789488,127032,1989900,,1,VERY_LONG,1591900,,,
987789514,85828,60310900,,1,VERY_LONG,48248700,,,
987789523,36379,4000000,,1,VERY_LONG,,,,
987789556,41388,86251700,,1,VERY_LONG,69001400,,,
987789583,31224,25000000,,1,VERY_LONG,20000000,,,
987789589,106720,9876000,,1,VERY_LONG,,,,
987789593,31224,25000000,,1,VERY_LONG,20000000,,,
987789616,55032,4757200,,1,VERY_LONG,4581200,,,
987789642,21871,125000000,,1,VERY_LONG,100000000,,,
987789643,36154,300000,,1,VERY_LONG,,,,
987789681,41257,60008800,,1,VERY_LONG,48007000,,,
987789711,82925,2989700,,1,VERY_LONG,2671500,,,
987789720,11607,54980500,,1,VERY_LONG,54242400,,,
987789747,141567,299999800,,1,VERY_LONG,239999800,,,
987789780,169407,167984700,,1,VERY_LONG,134387800,,,
987789805,37785,110000000,,1,VERY_LONG,88000000,,,
987789830,24737,5645500,,1,VERY_LONG,5212400,,,
987789855,24737,5645500,,1,VERY_LONG,5212400,,,
987789863,164446,657790100,,1,VERY_LONG,526232100,,,
987789892,37070,149999900,,1,VERY_LONG,119999900,,,
987789920,37070,149999900,,1,VERY_LONG,119999900,,,
987789943,132544,1989800,,1,VERY_LONG,1591800,,,
987789966,36332,53963700,,1,VERY_LONG,43171000,,,
987789972,82800,99990000,,1,VERY_LONG,,,,
987789973,69950,707451900,,1,VERY_LONG,565961500,,,
987789983,82800,218990000,,1,VERY_LONG,,,,
987789994,82800,79890000,,1,VERY_LONG,,,,
987790002,82800,79890000,,1,VERY_LONG,,,,
987790010,82800,79890000,,1,VERY_LONG,,,,
987790022,82800,218990000,,1,VERY_LONG,,,,
987790025,7047,2989900,,1,VERY_LONG,2391900,,,
987790032,82800,239990000,,1,VERY_LONG,,,,
987790042,82800,79890000,,1,VERY_LONG,,,,
987790052,82800,99990000,,1,VERY_LONG,,,,
987790060,82800,79890000,,1,VERY_LONG,,,,
987790076,82800,99990000,,1,VERY_LONG,,,,
987790089,82800,159990000,,1,VERY_LONG,,,,
987790102,82800,80000000,,1,VERY_LONG,,,,
987790118,82800,79890000,,1,VERY_LONG,,,,
987790134,82800,79890000,,1,VERY_LONG,,,,
987790150,82800,849990000,,1,VERY_LONG,,,,
987790166,82800,79890000,,1,VERY_LONG,,,,
987790177,82800,79890000,,1,VERY_LONG,,,,
987790185,82800,79890000,,1,VERY_LONG,,,,
987790195,118783,11999900,,1,VERY_LONG,9997300,,,
987790197,82800,79890000,,1,VERY_LONG,,,,
987790206,106527,200000000,,1,VERY_LONG,160000000,,,
987790211,82800,159990000,,1,VERY_LONG,,,,
987790218,106527,200000000,,1,VERY_LONG,160000000,,,
987790224,82800,79890000,,1,VERY_LONG,,,,
987790228,69948,464344000,,1,VERY_LONG,371475200,,,
987790236,82800,239990000,,1,VERY_LONG,,,,
987790244,106463,140356000,,1,VERY_LONG,112284800,,,
987790255,24700,4999800,,1,VERY_LONG,3999800,,,
987790256,82800,79890000,,1,VERY_LONG,,,,
987790268,128900,155046000,,1,VERY_LONG,124036800,,,
987790270,82800,218990000,,1,VERY_LONG,,,,
987790288,82800,159990000,,1,VERY_LONG,,,,
987790300,82800,749990000,,1,VERY_LONG,,,,
987790310,85811,1989900,,1,VERY_LONG,1591900,,,
987790318,82800,79890000,,1,VERY_LONG,,,,
987790331,82800,459990000,,1,VERY_LONG,,,,
987790344,3471,2989900,,1,VERY_LONG,2391900,,,
987790345,82800,79890000,,1,VERY_LONG,,,,
987790359,82800,111948900,,1,VERY_LONG,,,,
987790363,36539,990000,,1,VERY_LONG,,,,
987790371,82800,159990000,,1,VERY_LONG,,,,
987790382,82800,109968800,,1,VERY_LONG,,,,
987790388,93228,25000000,,1,LONG,,,,
987790397,82800,79890000,,1,VERY_LONG,,,,
987790415,82800,459990000,,1,VERY_LONG,,,,
987790429,177772,11109800,,1,VERY_LONG,9900000,,,
987790430,82800,79890000,,1,VERY_LONG,,,,
987790440,177772,11109800,,1,VERY_LONG,9900000,,,
987790447,82800,79890000,,1,VERY_LONG,,,,
987790454,42508,20532000,,1,VERY_LONG,16425600,,,
987790456,36152,1384400,,1,VERY_LONG,,,,
987790460,82800,349999500,,1,VERY_LONG,,,,
987790470,25131,25006700,,1,VERY_LONG,20005400,,,
987790479,82800,79890000,,1,VERY_LONG,,,,
987790491,82800,319990000,,1,VERY_LONG,,,,
987790503,37366,281163500,,1,VERY_LONG,224930800,,,
987790505,82800,1099990000,,1,VERY_LONG,,,,
987790521,82800,79890000,,1,VERY_LONG,,,,
987790532,82800,79890000,,1,VERY_LONG,,,,
987790539,37366,281163500,,1,VERY_LONG,224930800,,,
987790546,82800,79890000,,1,VERY_LONG,,,,
987790550,87562,49972000,,1,VERY_LONG,39977600,,,
987790563,82800,99990000,,1,VERY_LONG,,,,
987790577,82800,119978000,,1,VERY_LONG,,,,
987790593,82800,79890000,,1,VERY_LONG,,,,
987790603,82800,79890000,,1,VERY_LONG,,,,
987790616,82800,79890000,,1,VERY_LONG,,,,
987790619,43131,2989900,,1,VERY_LONG,2391900,,,
987790627,82800,79890000,,1,VERY_LONG,,,,
987790637,82800,239990000,,1,VERY_LONG,,,,
987790646,43258,77175600,,1,VERY_LONG,61740500,,,
987790673,163946,319989900,,1,VERY_LONG,255991900,,,
987790705,38419,1989900,,1,VERY_LONG,1591900,,,
987790734,36339,7999800,,1,VERY_LONG,6399800,,,
987790744,116711,200000000,,1,VERY_LONG,160000000,,,
987790755,194017,2776700,,1,LONG,,,,
987790768,194017,2776700,,1,LONG,,,,
987790771,169433,14999800,,1,VERY_LONG,11999800,,,
987790777,194017,2776700,,1,LONG,,,,
987790790,36148,497000,,1,VERY_LONG,,,,
987790794,194017,2776700,,1,LONG,,,,
987790800,169433,14999800,,1,VERY_LONG,11999800,,,
987790810,24254,99981500,,1,VERY_LONG,79985200,,,
987790840,32586,349992900,,1,VERY_LONG,279994300,,,
987790874,36154,300000,,1,VERY_LONG,,,,
987790878,169929,98990000,,1,VERY_LONG,79800000,,,
987790918,85847,1989900,,1,VERY_LONG,1591900,,,
987790958,7942,1989800,,1,VERY_LONG,1982600,,,
987790960,223085,500000,,1,VERY_LONG,,,,
987790974,21011,179390800,,1,VERY_LONG,143512600,,,
987790985,36236,74999800,,1,VERY_LONG,59999800,,,
987791022,38438,2989900,,1,VERY_LONG,2391900,,,
987791029,180794,4902700,,1,VERY_LONG,,,,
987791091,85818,1989900,,1,VERY_LONG,1956100,,,
987791098,8189,19368700,,1,VERY_LONG,15495000,,,
987791105,160137,8436700,,1,VERY_LONG,,,,
987791132,62231,9499700,,1,VERY_LONG,7599800,,,
987791146,54854,4000000,,1,VERY_LONG,3200000,,,
987791186,41238,1989900,,1,VERY_LONG,1935100,,,
987791194,36997,59132200,,1,VERY_LONG,47305800,,,
987791212,160132,994100,,1,VERY_LONG,,,,
987791274,160148,599900,,1,VERY_LONG,,,,
987791334,12417,29999400,,1,VERY_LONG,23999500,,,
987791335,186149,73184500,,1,VERY_LONG,,,,
987791342,37890,145449800,,1,VERY_LONG,116359800,,,
987791366,36977,17500000,,1,VERY_LONG,14479100,,,
987791380,36571,249899900,,1,VERY_LONG,199919900,,,
987791393,30737,33329800,,1,VERY_LONG,,,,
987791403,82165,470039000,,1,VERY_LONG,376031200,,,
987791424,31284,5000000,,1,VERY_LONG,4000000,,,
987791443,31284,5000000,,1,VERY_LONG,4000000,,,
987791455,20550,74985300,,1,VERY_LONG,59988200,,,
987791474,23511,26129400,,1,VERY_LONG,20903500,,,
987791478,160138,6883800,,1,VERY_LONG,,,,
987791484,39083,1989900,,1,VERY_LONG,1944000,,,
987791498,3473,2989700,,1,VERY_LONG,2391800,,,
987791506,12418,19804100,,1,VERY_LONG,15843300,,,
987791517,160124,355000,,1,LONG,,,,
987791538,106623,444013100,,1,VERY_LONG,355210500,,,
987791551,1945,1000000,,1,VERY_LONG,,,,
987791572,106623,444013100,,1,VERY_LONG,355210500,,,
987791602,24253,49988100,,1,VERY_LONG,39990500,,,
987791603,45093,805800,,1,VERY_LONG,,,,
987791617,2870,31967500,,1,VERY_LONG,25574000,,,
987791618,82089,5251700,,1,VERY_LONG,,,,
987791647,75093,24662900,,1,VERY_LONG,19730300,,,
987791676,45091,884600,,1,VERY_LONG,,,,
987791681,82951,2989700,,1,VERY_LONG,2492400,,,
987791687,50444,100000,,1,VERY_LONG,,,,
987791718,25328,35000000,,1,VERY_LONG,28000000,,,
987791731,42095,34764200,,1,VERY_LONG,27811400,,,
987791762,87516,2461718600,,1,VERY_LONG,1969374900,,,
987791770,45098,1300000,,1,VERY_LONG,,,,
987791797,164313,380427300,,1,VERY_LONG,304341800,,,
987791838,44210,13486100,,1,VERY_LONG,10788900,,,
987791848,4293,250000,,1,LONG,,,,
987791872,43594,35461300,,1,VERY_LONG,28369000,,,
987791945,164409,11008000,,1,VERY_LONG,8806400,,,
987791954,121016,115000000,,1,VERY_LONG,92000000,,,
987791967,18238,49999600,,1,VERY_LONG,39999700,,,
987792014,37795,93649500,,1,VERY_LONG,74919600,,,
987792037,176424,194798800,,1,VERY_LONG,155839000,,,
987792101,41184,2989800,,1,VERY_LONG,2745600,,,
987792106,35652,560549900,,1,VERY_LONG,448439900,,,
987792126,169410,54008200,,1,VERY_LONG,43206600,,,
987792164,32390,150008600,,1,VERY_LONG,120006900,,,
987792174,118834,479068800,,1,VERY_LONG,383255000,,,
987792206,42420,7003500,,1,VERY_LONG,5602800,,,
987792243,94262,34999600,,1,VERY_LONG,27999700,,,
987792280,15539,90636100,,1,VERY_LONG,72508900,,,
987792316,15539,90636100,,1,VERY_LONG,72508900,,,
987792628,15522,659761400,,1,VERY_LONG,527809100,,,
987792638,94028,161401200,,1,VERY_LONG,129121000,,,
987792645,164358,62499800,,1,VERY_LONG,53797000,,,
987792660,122240,33329900,,1,VERY_LONG,26663900,,,
987794440,82800,59900000,,1,VERY_LONG,56905000,,,
987794454,82800,39900000,,1,VERY_LONG,37905000,,,
987794468,82800,39900000,,1,VERY_LONG,37905000,,,
987794481,82800,59900000,,1,VERY_LONG,56905000,,,
987794504,82800,46939900,,1,VERY_LONG,44900000,,,
987794513,82800,99900000,,1,VERY_LONG,94905000,,,
987794525,82800,39900000,,1,VERY_LONG,37905000,,,
987794540,82800,59649200,,1,VERY_LONG,56666700,,,
987794548,82800,69949900,,1,VERY_LONG,66452400,,,
987794557,82800,59900000,,1,VERY_LONG,56905000,,,
987794566,82800,399900000,,1,VERY_LONG,379905000,,,
987794577,82800,39900000,,1,VERY_LONG,37905000,,,
987794588,82800,53949900,,1,VERY_LONG,51252400,,,
987794595,82800,59900000,,1,VERY_LONG,56905000,,,
987794605,82800,59900000,,1,VERY_LONG,56905000,,,
987794615,82800,59900000,,1,VERY_LONG,56905000,,,
987794630,82800,59900000,,1,VERY_LONG,56905000,,,
987794643,82800,59843800,,1,VERY_LONG,56851600,,,
987794658,82800,59843800,,1,VERY_LONG,56851600,,,
987794669,82800,39900000,,1,VERY_LONG,37905000,,,
987794682,82800,50682000,,1,VERY_LONG,48147900,,,
987794700,82800,59900000,,1,VERY_LONG,56905000,,,
987794716,82800,42993400,,1,VERY_LONG,40843700,,,
987794728,82800,249248200,,1,VERY_LONG,236785800,,,
987794741,82800,59900000,,1,VERY_LONG,56905000,,,
987794759,82800,279900000,,1,VERY_LONG,265905000,,,
987794772,82800,39900000,,1,VERY_LONG,37905000,,,
987794785,82800,37808400,,1,VERY_LONG,35918000,,,
987794794,82800,79771500,,1,VERY_LONG,75782900,,,
987794806,82800,169900000,,1,VERY_LONG,161405000,,,
987794820,82800,51628100,,1,VERY_LONG,49046700,,,
987794831,82800,59900000,,1,VERY_LONG,56905000,,,
987794848,82800,59900000,,1,VERY_LONG,56905000,,,
987794860,82800,59900000,,1,VERY_LONG,56905000,,,
987794878,82800,52713500,,1,VERY_LONG,50077800,,,
987794891,82800,59843800,,1,VERY_LONG,56851600,,,
987794905,82800,59900000,,1,VERY_LONG,56905000,,,
987794916,82800,53949900,,1,VERY_LONG,51252400,,,
987794927,82800,57187200,,1,VERY_LONG,54327800,,,
987794933,82800,57187200,,1,VERY_LONG,54327800,,,
987794947,82800,52631700,,1,VERY_LONG,50000100,,,
987794956,82800,55652800,,1,VERY_LONG,52870200,,,
987794966,82800,59900000,,1,VERY_LONG,56905000,,,
987794975,82800,59900000,,1,VERY_LONG,56905000,,,
987794989,82800,39900000,,1,VERY_LONG,37905000,,,
987795003,82800,59900000,,1,VERY_LONG,56905000,,,
987795016,82800,39900000,,1,VERY_LONG,37905000,,,
987795030,82800,51639800,,1,VERY_LONG,49057800,,,
987795038,82800,139900000,,1,VERY_LONG,132905000,,,
987795049,82800,39900000,,1,VERY_LONG,37905000,,,
987795061,82800,58301700,,1,VERY_LONG,55386600,,,
987795067,82800,57634200,,1,VERY_LONG,54752500,,,
987795077,82800,65454200,,1,VERY_LONG,62181500,,,
987795090,82800,59900000,,1,VERY_LONG,56905000,,,
987795104,82800,59649200,,1,VERY_LONG,56666700,,,
987795113,82800,68829800,,1,VERY_LONG,67900000,,,
987795120,82800,39900000,,1,VERY_LONG,37905000,,,
987795133,82800,51578600,,1,VERY_LONG,48999700,,,
987795150,82800,59900000,,1,VERY_LONG,56905000,,,
987795159,82800,99900000,,1,VERY_LONG,94905000,,,
987795174,82800,57613800,,1,VERY_LONG,54733100,,,
987795188,82800,59900000,,1,VERY_LONG,56905000,,,
987795198,82800,51627400,,1,VERY_LONG,49046000,,,
987795212,82800,59900000,,1,VERY_LONG,56905000,,,
987795223,82800,52627800,,1,VERY_LONG,49996400,,,
987795236,82800,59900000,,1,VERY_LONG,56905000,,,
987795242,82800,59900000,,1,VERY_LONG,56905000,,,
987795254,82800,62924900,,1,VERY_LONG,59778700,,,
987795269,82800,59900000,,1,VERY_LONG,56905000,,,
987795277,82800,139900000,,1,VERY_LONG,132905000,,,
987795289,82800,59833700,,1,VERY_LONG,56842000,,,
987795298,82800,39900000,,1,VERY_LONG,37905000,,,
987795308,82800,39900000,,1,VERY_LONG,37905000,,,
987795319,82800,49688700,,1,VERY_LONG,47204300,,,
987795336,82800,70630900,,1,VERY_LONG,67099400,,,
987795350,82800,39676100,,1,VERY_LONG,37692300,,,
987795363,82800,59900000,,1,VERY_LONG,56905000,,,
987795384,82800,40650200,,1,VERY_LONG,38617700,,,
987795399,82800,55678600,,1,VERY_LONG,52894700,,,
987795965,82800,319990000,,1,VERY_LONG,,,,
987795987,82800,79890000,,1,VERY_LONG,,,,
987795995,82800,79890000,,1,VERY_LONG,,,,
987796010,82800,79890000,,1,VERY_LONG,,,,
987796023,82800,79890000,,1,VERY_LONG,,,,
987796036,82800,79890000,,1,VERY_LONG,,,,
987796046,82800,79890000,,1,VERY_LONG,,,,
987796061,82800,319990000,,1,VERY_LONG,,,,
987796070,82800,159990000,,1,VERY_LONG,,,,
987796079,82800,459990000,,1,VERY_LONG,,,,
987796089,82800,239990000,,1,VERY_LONG,,,,
987796098,82800,79890000,,1,VERY_LONG,,,,
987796108,82800,2699990000,,1,VERY_LONG,,,,
987796119,82800,319990000,,1,VERY_LONG,,,,
987796130,82800,159990000,,1,VERY_LONG,,,,
987796139,82800,79890000,,1,VERY_LONG,,,,
987796150,82800,79890000,,1,VERY_LONG,,,,
987796163,82800,159990000,,1,VERY_LONG,,,,
987796176,82800,2399990000,,1,VERY_LONG,,,,
987796192,82800,79890000,,1,VERY_LONG,,,,
987796208,82800,79890000,,1,VERY_LONG,,,,
987796219,82800,79890000,,1,VERY_LONG,,,,
987796230,82800,218990000,,1,VERY_LONG,,,,
987796242,82800,319990000,,1,VERY_LONG,,,,
987796248,82800,79890000,,1,VERY_LONG,,,,
987796262,82800,79890000,,1,VERY_LONG,,,,
987796278,82800,319990000,,1,VERY_LONG,,,,
987796290,82800,319990000,,1,VERY_LONG,,,,
987796299,82800,79890000,,1,VERY_LONG,,,,
987796309,82800,79890000,,1,VERY_LONG,,,,
987796320,82800,159990000,,1,VERY_LONG,,,,
987796331,82800,298990000,,1,VERY_LONG,,,,
987796342,82800,79890000,,1,VERY_LONG,,,,
987796359,82800,188400000,,1,VERY_LONG,,,,
987796372,82800,79890000,,1,VERY_LONG,,,,
987796389,82800,159990000,,1,VERY_LONG,,,,
987796402,82800,79890000,,1,VERY_LONG,,,,
987796416,82800,749990000,,1,VERY_LONG,,,,
987796433,82800,159990000,,1,VERY_LONG,,,,
987796451,82800,107969100,,1,VERY_LONG,,,,
987796462,82800,79890000,,1,VERY_LONG,,,,
987796475,82800,319990000,,1,VERY_LONG,,,,
987796493,82800,199968000,,1,VERY_LONG,,,,
987796511,82800,159990000,,1,VERY_LONG,,,,
987796528,82800,159990000,,1,VERY_LONG,,,,
987796551,82800,79890000,,1,VERY_LONG,,,,
987796569,82800,459990000,,1,VERY_LONG,,,,
987796589,82800,79890000,,1,VERY_LONG,,,,
987796610,82800,218990000,,1,VERY_LONG,,,,
987796625,82800,249999500,,1,VERY_LONG,,,,
987796647,82800,549990000,,1,VERY_LONG,,,,
987796665,82800,99990000,,1,VERY_LONG,,,,
987796688,82800,218990000,,1,VERY_LONG,,,,
987796703,82800,159990000,,1,VERY_LONG,,,,
987796727,82800,79890000,,1,VERY_LONG,,,,
987796746,82800,159990000,,1,VERY_LONG,,,,
987796764,82800,159990000,,1,VERY_LONG,,,,
987796789,82800,79890000,,1,VERY_LONG,,,,
987796804,82800,99990000,,1,VERY_LONG,,,,
987796816,82800,79890000,,1,VERY_LONG,,,,
987796830,82800,161614900,,1,VERY_LONG,,,,
987796846,82800,159990000,,1,VERY_LONG,,,,
987796863,82800,99990000,,1,VERY_LONG,,,,
987796877,82800,249967900,,1,VERY_LONG,,,,
987796889,82800,319990000,,1,VERY_LONG,,,,
987796900,82800,79890000,,1,VERY_LONG,,,,
987796916,82800,459990000,,1,VERY_LONG,,,,
987796929,82800,79890000,,1,VERY_LONG,,,,
987796947,82800,79890000,,1,VERY_LONG,,,,
987796958,82800,79890000,,1,VERY_LONG,,,,
